id,event_id,package_id,service_id,vibe,venue,guests,provider_id,customer_id,status,request_date,location,start_time,end_time,duration,budget,special_instructions,cancel_reasons,created_at,updated_at,rating,reviews
6135,wedding,no,"service10079,service10194,service10002,service10150",youthful,indoor,954,10112,10132,pending,2025-05-15t11:35:25.560885,delhi,2023-08-22t05:19:25.560885,2024-12-31t11:34:25.560885,5,93592,no,"we had to move the event location, we need to cancel the event arrangements.
note: because of a medical emergency.",2024-07-07t14:07:25.560885,2023-10-28t04:15:25.560885,1,lighting was a bit dim. still a good evening overall.
6136,birthday,package10161,"n,o",friends,indoor,642,10072,10007,pending,2025-05-07t18:37:25.560885,hyderabad,2023-08-07t13:48:25.560885,2024-01-07t08:46:25.560885,5,70721,['the event was well organized. food and music were amazing!'],"as travel plans have changed, a new organizer has taken over planning.
note: as travel plans have changed.",2024-05-18t13:20:25.560885,2025-05-11t23:17:25.560885,5,lighting was a bit dim. still a good evening overall.
6137,wedding,package10111,"n,o",youthful,outdoor,911,10186,10032,booked,2024-06-10t11:41:25.560885,hyderabad,2023-10-28t16:33:25.560885,2023-12-29t09:14:25.560885,10,48744,no,"as travel plans have changed, a new organizer has taken over planning.
note: weather conditions are not favorable.",2024-12-29t12:48:25.560885,2024-03-01t07:15:25.560885,3,decorations were late and poorly done. not worth the money.
6138,wedding,package10106,"n,o",friends,indoor,724,10136,10042,booked,2025-01-22t01:39:25.560885,delhi,2024-09-11t00:31:25.560885,2024-07-27t05:14:25.560885,9,55858,no,"because of a medical emergency, the guest list drastically changed.
note: unexpected family issues.",2024-03-16t15:30:25.560885,2023-06-21t12:45:25.560885,4,food was cold and stale. guests were unhappy.
6139,birthday,package10019,"n,o",family,outdoor,249,10142,10124,pending,2024-02-16t07:38:25.560885,delhi,2023-07-31t12:05:25.560885,2025-02-20t09:20:25.560885,2,31251,['venue was clean and beautifully decorated. superb experience overall.'],"unexpected family issues, the guest list drastically changed.",2025-03-04t19:00:25.560885,2025-02-07t11:07:25.560885,5,lighting failed mid-event. embarrassing situation.
6140,birthday,no,"service10106,service10134,service10050,service10184,service10066,service10003,service10084,service10166,service10143",family,outdoor,951,10139,10200,cancelled,2023-07-25t04:46:25.560885,mumbai,2024-08-28t23:08:25.560885,2025-02-15t21:12:25.560885,1,64432,no,"venue is no longer available, a reschedule might happen later.
note: due to scheduling conflicts.",2023-08-24t19:15:25.560885,2024-06-23t13:20:25.560885,4,event started on time. nothing much to complain about.
6141,birthday,package10143,"n,o",youthful,outdoor,914,10109,10042,completed,2024-11-28t06:43:25.560885,hyderabad,2025-04-11t20:34:25.560885,2023-09-09t03:29:25.560885,2,29451,['entertainment options were amazing! kids had so much fun.'],"as travel plans have changed, we have to pause all related activities for now.
note: weather conditions are not favorable.",2024-12-07t08:02:25.560885,2023-10-03t01:12:25.560885,5,the food was a big hit. so many guests asked for the caterer’s details.
6142,birthday,package10027,"n,o",friends,outdoor,993,10019,10069,cancelled,2023-07-01t13:32:25.560885,mumbai,2024-11-09t21:51:25.560885,2024-12-06t00:01:25.560885,7,98276,['thank you for making our day so special! truly memorable.'],"due to unexpected personal commitments, details are being re-evaluated by stakeholders.
note: unexpected family issues.",2023-06-18t06:28:25.560885,2023-08-29t10:09:25.560885,5,basic expectations met. but lacked a wow factor.
6143,birthday,package10123,"n,o",friends,outdoor,558,10094,10096,completed,2024-12-08t22:57:25.560885,delhi,2023-08-12t19:35:25.560885,2023-12-28t00:16:25.560885,2,21426,['lighting was a bit dim. still a good evening overall.'],"venue is no longer available, a new organizer has taken over planning.
note: as travel plans have changed.",2024-10-14t09:54:25.560885,2024-12-22t20:16:25.560885,2,lighting failed mid-event. embarrassing situation.
6144,wedding,no,"service10141,service10166,service10018,service10028,service10084,service10054,service10186,service10068,service10175",friends,outdoor,278,10045,10032,cancelled,2025-05-29t05:51:25.560885,mumbai,2024-02-25t20:57:25.560885,2024-08-14t00:05:25.560885,1,87469,['basic expectations met. but lacked a wow factor.'],"we had to move the event location, an internal discussion delayed the decision.
note: event got postponed.",2024-05-12t15:29:25.560885,2023-06-27t08:40:25.560885,3,thank you for making our day so special! truly memorable.
6145,wedding,no,"service10087,service10129,service10192,service10095,service10054,service10143",family,indoor,56,10021,10155,completed,2024-02-21t00:54:25.560885,hyderabad,2024-10-07t05:23:25.560885,2023-08-18t03:59:25.560885,7,16449,no,"unexpected family issues, we are no longer able to proceed with the booking.
note: venue is no longer available.",2023-10-02t00:05:25.560885,2024-11-25t14:00:25.560885,2,worst experience ever. regret booking with them.
6146,wedding,package10027,"n,o",family,indoor,690,10115,10007,booked,2025-03-04t12:05:25.560885,hyderabad,2024-05-28t18:54:25.560885,2023-07-22t00:26:25.560885,8,91666,['food was average. service was prompt though.'],"because of a medical emergency, we have to pause all related activities for now.
note: due to unexpected personal commitments.",2023-11-25t18:36:25.560885,2024-07-14t07:05:25.560885,2,dj didn't show up on time. party mood was ruined.
6147,birthday,no,"service10058,service10072,service10143,service10176,service10149,service10028",family,indoor,650,10076,10038,booked,2025-03-12t08:33:25.560885,mumbai,2023-09-22t12:04:25.560885,2024-10-10t16:36:25.560885,5,25895,no,"due to unexpected personal commitments, a reschedule might happen later.
note: weather conditions are not favorable.",2023-12-05t19:55:25.560885,2023-07-08t12:10:25.560885,3,professional staff and smooth coordination. loved every moment.
6148,wedding,package10013,"n,o",youthful,indoor,215,10158,10044,cancelled,2024-10-02t22:08:25.560885,mumbai,2024-04-24t13:33:25.560885,2024-10-24t23:21:25.560885,5,29192,['professional staff and smooth coordination. loved every moment.'],"as travel plans have changed, we will reach out when ready to rebook.
note: unexpected family issues.",2023-08-18t06:08:25.560885,2023-12-02t18:50:25.560885,4,ambience was neutral. just okay vibes.
6149,wedding,package10181,"n,o",family,outdoor,745,10050,10177,pending,2023-10-10t18:38:25.560885,hyderabad,2023-10-01t07:10:25.560885,2025-05-15t17:33:25.560885,10,51239,['the food was a big hit. so many guests asked for the caterer’s details.'],"venue is no longer available, we are no longer able to proceed with the booking.
note: due to unexpected personal commitments.",2024-04-14t08:11:25.560885,2025-03-22t21:37:25.560885,1,thank you for making our day so special! truly memorable.
6150,wedding,no,"service10083,service10145,service10147,service10192",friends,indoor,439,10054,10032,completed,2023-11-25t00:13:25.560885,hyderabad,2024-07-04t03:47:25.560885,2023-07-19t01:07:25.560885,5,94471,no,"event got postponed, we have to pause all related activities for now.",2024-03-09t22:22:25.560885,2024-03-26t01:46:25.560885,2,music could have been better. rest was fine.
6151,birthday,no,"service10081,service10182,service10028,service10161,service10133,service10116,service10149,service10045",family,outdoor,447,10115,10155,cancelled,2024-06-15t19:26:25.560885,delhi,2023-08-29t09:58:25.560885,2023-12-08t09:48:25.560885,6,76953,['music could have been better. rest was fine.'],"we had to move the event location, details are being re-evaluated by stakeholders.
note: due to scheduling conflicts.",2024-07-28t14:04:25.560885,2025-05-13t21:43:25.560885,5,wonderful experience! guests were all praise for the arrangements.
6152,wedding,no,service10027,youthful,indoor,99,10078,10071,completed,2025-01-09t12:30:25.560885,hyderabad,2023-08-06t08:47:25.560885,2024-09-21t07:10:25.560885,8,90788,no,"owing to budget constraints, a reschedule might happen later.
note: because of a medical emergency.",2024-08-03t06:17:25.560885,2024-02-13t17:07:25.560885,5,"a regular experience. not too impressed, not too upset."
6153,birthday,no,service10078,family,indoor,994,10182,10020,pending,2023-09-28t22:22:25.560885,mumbai,2023-09-21t03:45:25.560885,2024-01-01t15:51:25.560885,4,96246,no,"we had to move the event location, we are no longer able to proceed with the booking.
note: venue is no longer available.",2023-10-20t02:22:25.560885,2023-08-09t12:07:25.560885,4,lighting failed mid-event. embarrassing situation.
6154,birthday,package10128,"n,o",youthful,indoor,70,10045,10096,cancelled,2024-06-08t15:39:25.560885,delhi,2024-04-21t23:57:25.560885,2023-07-31t07:05:25.560885,8,17696,['thank you for making our day so special! truly memorable.'],"we had to move the event location, an internal discussion delayed the decision.
note: we had to move the event location.",2025-03-16t23:56:25.560885,2024-06-28t18:36:25.560885,5,decorations were decent. could have been more colorful.
6155,birthday,package10176,"n,o",friends,indoor,628,10012,10200,cancelled,2025-05-11t20:40:25.560885,hyderabad,2023-10-28t11:33:25.560885,2024-09-02t08:47:25.560885,2,29291,no,"venue is no longer available, we are no longer able to proceed with the booking.",2023-08-05t21:51:25.560885,2024-03-19t13:24:25.560885,3,lighting was a bit dim. still a good evening overall.
6156,wedding,no,"service10090,service10164,service10103,service10170,service10095",youthful,outdoor,839,10101,10185,completed,2024-10-04t13:59:25.560885,hyderabad,2023-08-25t12:06:25.560885,2024-09-23t01:13:25.560885,2,94623,no,"weather conditions are not favorable, event got merged with another celebration.",2025-05-05t18:33:25.560885,2025-03-31t16:57:25.560885,4,the food was a big hit. so many guests asked for the caterer’s details.
6157,wedding,no,service10063,friends,indoor,828,10104,10132,completed,2024-10-20t05:06:25.560885,delhi,2024-11-17t20:26:25.560885,2023-07-10t10:28:25.560885,3,97869,['food was average. service was prompt though.'],"as travel plans have changed, a new organizer has taken over planning.
note: because of a medical emergency.",2024-02-28t02:32:25.560885,2024-08-27t23:19:25.560885,1,lighting was a bit dim. still a good evening overall.
6158,wedding,no,"service10014,service10037,service10149,service10143,service10066,service10079",family,outdoor,68,10014,10132,pending,2023-08-07t09:32:25.560885,hyderabad,2024-03-18t18:48:25.560885,2024-07-10t15:34:25.560885,2,50240,no,"due to unexpected personal commitments, an internal discussion delayed the decision.
note: weather conditions are not favorable.",2024-08-06t23:19:25.560885,2023-07-23t05:04:25.560885,2,decorations were decent. could have been more colorful.
6159,birthday,package10139,"n,o",friends,indoor,324,10045,10102,completed,2023-07-14t09:10:25.560885,hyderabad,2024-05-22t17:33:25.560885,2024-08-26t20:51:25.560885,7,24964,['overpriced for such poor execution. utterly dissatisfied.'],"as travel plans have changed, a reschedule might happen later.
note: event got postponed.",2024-12-25t15:03:25.560885,2024-08-08t06:25:25.560885,2,decorations were decent. could have been more colorful.
6160,birthday,no,"service10146,service10091,service10015,service10129,service10003,service10066,service10078,service10012",friends,indoor,460,10175,10125,cancelled,2023-06-19t17:21:25.560885,hyderabad,2024-07-07t01:06:25.560885,2023-06-17t22:22:25.560885,2,25526,['worst experience ever. regret booking with them.'],"due to unexpected personal commitments, we have to pause all related activities for now.",2024-09-13t10:56:25.560885,2023-12-24t16:39:25.560885,5,venue was clean and beautifully decorated. superb experience overall.
6161,birthday,no,"service10047,service10193,service10092",friends,outdoor,931,10174,10069,completed,2024-07-19t06:33:25.560885,delhi,2025-03-09t15:18:25.560885,2023-06-10t05:02:25.560885,10,92987,no,"due to scheduling conflicts, an internal discussion delayed the decision.
note: weather conditions are not favorable.",2024-05-07t12:35:25.560885,2023-12-06t10:22:25.560885,1,the event was well organized. food and music were amazing!
6162,birthday,package10043,"n,o",youthful,outdoor,248,10054,10132,pending,2023-10-28t20:00:25.560885,delhi,2024-12-04t01:26:25.560885,2024-12-31t06:59:25.560885,5,14181,['music could have been better. rest was fine.'],"as travel plans have changed, we have to pause all related activities for now.
note: due to unexpected personal commitments.",2024-02-09t11:43:25.560885,2024-02-14t18:12:25.560885,3,it was an okay event. some things could have been better.
6163,wedding,package10031,"n,o",youthful,outdoor,957,10061,10070,cancelled,2023-07-04t03:38:25.560885,mumbai,2024-08-03t20:37:25.560885,2024-06-20t07:44:25.560885,10,98016,['event started on time. nothing much to complain about.'],"as travel plans have changed, we will reach out when ready to rebook.
note: unexpected family issues.",2024-07-12t10:03:25.560885,2024-06-19t04:07:25.560885,3,thank you for making our day so special! truly memorable.
6164,birthday,package10143,"n,o",friends,indoor,645,10129,10077,pending,2025-05-02t10:47:25.560885,mumbai,2024-04-12t03:52:25.560885,2023-10-23t00:03:25.560885,10,17212,no,"due to scheduling conflicts, a new organizer has taken over planning.
note: due to scheduling conflicts.",2024-07-21t02:30:25.560885,2024-11-30t15:47:25.560885,5,professional staff and smooth coordination. loved every moment.
